Name,Description,Date,IntensityId,Length,CoachId,GenreIdList,SongIdList,SpotifyLink,WorkoutId,MaxTargets,LocationIdList,WorkoutType,MaxScore,MaxDodges,MaxKneeStrikes,MaxTriangles
"Summer ""Summer Sunset""",Cannonball with Coach Mark into this set featuring highest streaming and chart-topping tracks from Summer 2022.,9/20/2022,3,19:41,33,19,"3153, 3152, 2992, 2756, 2892, 2922",https://open.spotify.com/playlist/0qHHcZOAy1tXRmfCWQdTOt?si=5873fe923d9c441f,2398,2801,"86, 161, 20, 158, 163, 37",classic,780,,,734
"Game Time ""Lights Out""","Chest out, head high—Coach Doc is throwing you into the middle of the action with this intense ride through Hard Rock, Rap Rock, and Metal.",9/21/2022,3,23:32,28,20,"2356, 2300, 1815, 3117, 524",https://open.spotify.com/playlist/4rDa3C53Q8pJxNAX0UWpWI,2358,2138,"124, 46, 98, 143, 79",boxing,846,972,,1
"Pop Till You Punk ""Be True to You""","Coach Leanne is delivering the platonic ideal Emo Pop-Punk workout here, all your favorites from the 00s and 10s.",9/21/2022,1,18:49,25,20,"3145, 1066, 3146, 366, 162",https://open.spotify.com/playlist/3hqYLBoMTWrLiMYhg1AV6f,2373,1482,"74, 37, 115, 16, 127",classic,521,,,749
"Rapattack ""Roll With the Reggaeton""",Join Coach Doc in a workout that rumbles and rolls through that smooth Reggaeton groove for this special Hispanic Heritage and Latinx Heritage Month Rapattack.,9/22/2022,2,20:11,28,104,"3147, 3149, 1867, 3148, 2126, 1125",https://open.spotify.com/playlist/6l45INVKkBQCsqJOyL9xBc,2431,1616,"52, 8, 45, 107, 161, 78",boxing,611,622,,1
"Sweat Symphony ""The Three B's""","Go from patron to performer and explore these masterful compositions from Bach, Beethoven, and Brahms. Take center stage with Coach Leanne and learn a thing, or two along the way!",9/22/2022,3,20:39,25,24,"3157, 3155, 665, 967, 3154",https://open.spotify.com/playlist/4vXlHppq3Gx7a5ExDg2Je9?si=045bf65f3dd84f0f&nd=1,2369,2921,"139, 38, 155, 116, 160",classic,772,,,626
"Rapattack ""Humble Rumble""",Get down and dirty in the ring with Coach Mindy and these 2010s Hip Hop hard-hitters. Spicy lyrics in this workout are not for the faint of heart!,9/9/2022,3,11:41,40,21,"2097, 2148, 207",https://open.spotify.com/playlist/0zNi1D2sD2DBeFcUWZDGJ3?si=921bba6a7a574e89,2179,965,"104, 11, 53",boxing,373,389,,1
"Power ""Full-Body Chills""",Find strength and feel grounded after this set of familiar and empowering Pop Rock anthems with Coach Leanne.,9/9/2022,2,24:59:00,25,"19, 20","2183, 3089, 3090, 379, 2659",https://open.spotify.com/playlist/3a6iVj1xlWPSJRC5ZLGrW3?si=cb2dde9493db4623&nd=1,2343,3121,"107, 68, 110, 162, 139",classic,874,,,835
"Moment @ Golden Gate Highlands, South Africa","The sun sets peacefully just beyond the rocky ridges of South Africa's Golden Gate Highlands National Park. To enjoy this moment without music, hit the menu button on your left controller to adjust the volume. [Experimental]",9/9/2022,4,10:04,31,,1237,,2468,0,32,meditation,,,,0
"Moment @ Mural de la Prehistoria, Cuba","Gaze at the colorful hand-painted mural portraying world history through neo-caveman artistry in Viñales, Cuba. To enjoy this moment without music, hit the menu button on your left controller to adjust the volume. [Experimental]",9/23/2022,4,10:12,31,,1184,,2564,0,167,meditation,,,,0
"Strut ""The Fire Within""","Coach Doc has some contemporary, bluesy Hard Rock to school you with in this gritty workout.",9/24/2022,1,12:25,28,20,"3144, 1161, 3143",https://open.spotify.com/playlist/343WKLGul0OJNApI9WoVqP,2370,574,"50, 99, 35",boxing,296,610,,1
"Superfreak ""Love Is In The Air""","Simmer in those magic feelings under the disco ball glimmer, athlete! Hop on the love train back to the 70s with Coach Doc and this four song set full of the feels.",9/23/2022,1,16:45,28,23,"298, 3168, 2218, 3011",https://open.spotify.com/playlist/2H4i0vLVoiiP7hXVsZwsWx?si=b5325c008e7a4c2f&nd=1,2429,1362,"8, 47, 62, 27",classic,461,,,629
"Break Stuff ""Little Bitta This, Lotta That""","Get ready to be pushed, pulled, and spun by Coach Mark in this pummeling, focused workout built out around hypey Rock-laced EDM and EDM-ified Rock.",9/23/2022,3,16:09,33,"20, 22","1249, 1735, 3138, 3137",https://open.spotify.com/playlist/3KXqd5ackTvMS67Rc6b031,2371,1387,"20, 13, 100, 41",boxing,523,483,,1
"Stretching ""Full-Body Stretch""","Give back to your body in this full-body stretch session with Coach Leanne. Perfect for before or after any workout, this mobility session will leave you feeling restored and reset.",9/24/2022,5,10:43,25,,,,2374,0,,stretch,,,,1
"Pump, You Up 90s ""Walk Across The Fire""","It's time to get up that great, big hill of hope, athlete. Strap in for an emotive set of anthems from the early '90s with Coach Dwana.",9/24/2022,2,19:28,32,"20, 25","3129, 3130, 3131, 3132",https://open.spotify.com/playlist/2ueJ97TthYTze7npy295Q1?si=e7e3300aa5854275,2372,2198,"90, 94, 91, 80",classic,546,,,356
"Disney Hits ""Heroes""",Fight the good fight alongside Coach Mark and a team of your favorite Disney Heroes! Step into the leading role in a workout filled with classic songs from a cast of fun and familiar characters.,9/26/2022,2,18:31,33,24,"3048, 2412, 3047, 3051, 3052",https://open.spotify.com/playlist/0zVM0je0OpQ5ZZ8O8dLC2v,2300,1248,"68, 29, 17, 84, 73",boxing,512,647,,1
"Disney Hits ""Villains""","Join forces with Coach Raneir and a team of nefarious Disney Villains! Steal the show while you feel the flow in a workout that’s big, bad and, dare we say, evil.",9/26/2022,2,22:33,27,24,"3096, 3105, 3044, 3104, 3043",https://open.spotify.com/playlist/21ZWz4t3WzFj2FJz7fZLgd,2322,2270,"11, 140, 52, 145, 101",classic,677,,,744
Quick Hits Hair Brained,Slide into those spandex pants and leather tops and tease that hair up real big—you're punching your way through a high-octane Glam Metal Quick Hit with Coach Doc.,9/25/2022,3,9:41,28,20,"2853, 2854",https://open.spotify.com/playlist/5ZCnIU8iouXPGls2bkCbcZ,2377,921,"80, 6",boxing,347,331,,1
Quick Hits Fuego,Show us your moves—and learn some new ones—in this Electronic Salsa and Samba short-form workout with Coach Doc. It's a party that feels like Carnival.,9/25/2022,2,8:05,28,104,"2859, 1333",https://open.spotify.com/playlist/0hg9qPKvmCXVxNseBSnSAP,2376,463,"54, 33",boxing,194,257,,1
Quick Hits Hip Hop You Don't Stop,"More Workouts, No Problems. Jump into a classic hip hop playlist for a Quick Hit with Coach Mindy.",9/25/2022,1,10:24,40,21,"294, 485",https://open.spotify.com/playlist/5wpdLjKrl0x6JcHDuVx1mh?si=161aef48ae464ce4,2333,474,"103, 64",boxing,191,247,,1
"A Call To Arms ""Come Right on In""","Jump straight into the deep end with this turbocharged, full-power EDM workout with Coach Mindy that is focused on building arm strength.",9/27/2022,3,17:52,40,22,"3139, 3140, 406, 2452",https://open.spotify.com/playlist/4Vn4QCm2scBnz2A4BWq97T,2381,2230,"145, 34, 146, 65",boxing,680,0,,1
"Break Up Shape Up ""Dance It Out""","Check your wallowing at the door, athlete! Dance through the heartache to healing and brighter days next to Coach Mark and this set of confident chart-toppers.",9/27/2022,1,22:51,33,19,"2377, 1509, 73, 2399, 2886, 1502",https://open.spotify.com/playlist/5r8nPwzLY9rr8klofI6nw3?si=b327aacc23854fd1&nd=1,2367,1669,"67, 101, 158, 93, 77, 32",classic,500,,,556
"Fuego ""Familia y Fiesta""","The sun is out, the grill is hot and the music is blasting! Join Coach Raneir and the larger Hispanic and Latinx community for this cultural heritage month workout featuring songs that the entire familia will know and love.",9/29/2022,2,21:18,27,104,"801, 3182, 3181, 1395, 805",https://open.spotify.com/playlist/4hg5dkFGEjuJtHfrwnpqmC?si=bdff79214a8d4a1e,2383,2156,"105, 61, 135, 107, 59",classic,629,,,661
"Moment @ Laguna Santa Rosa, Chile","Journey to northern Chile and behold the majestic, colorful palette of Laguna Santa Rosa situated at high elevation on the Atacama plateau. To enjoy this moment without music, hit the menu button on your left controller to adjust the volume. [Experimental]",9/30/2022,4,10:08,31,,1348,,2565,0,160,meditation,,,,0
"Girl Power ""Don't Hide""",Find your power with this playlist featuring current Indie queens. Let it ALT out in the ring with Coach Dwana!,9/28/2022,2,11:52,32,"19, 20","3159, 3160, 3158",https://open.spotify.com/playlist/1b1hzvHagvGZJjQYfipvRB?si=00850cb132ff40c8,2385,736,"46, 44, 87",boxing,369,715,,1
"Just Dance ""Turn Me Up""","Bring the fire and come alive, athlete! Get down with Coach Dwana to a set of nostalgic Hip Pop bops from the late 00s and early 10s.",9/30/2022,1,16:17,32,"19, 21","879, 3016, 239, 1898",https://open.spotify.com/playlist/1kK7y8ZgPbj3bwYIYxp2sj?si=b2e8ee2f7dc74b5e,2391,726,"48, 34, 106, 64",boxing,401,898,,1
"Hoedown Throwdown ""Outlaw Country""",Outdraw the outlaws in this boot stompin' romp with Coach Leanne featuring some household names from the alt-country and outlaw country scene.,9/28/2022,3,19:09,25,25,"1655, 3166, 3162, 3165, 3164",https://open.spotify.com/playlist/13ahW42cWErVcDsuPsqfUB?si=fdac8abd53c24dcb,2380,3022,"20, 69, 89, 138, 91",classic,788,,,614
"Hair Brained ""80s Hair Don't Care""","Join Coach Mark in a thrilling, dramatic shred through peak 80s Hair Metal and Glam Rock mayhem.",9/30/2022,3,24:11:00,33,20,"1671, 1664, 2263, 3150, 2855",https://open.spotify.com/playlist/5JQkEsZ714Evx0rFF61s3p,2386,3915,"123, 11, 138, 91, 117",classic,1147,,,1215
"Mood Booster ""Keep Looking Up""",Find your light with Coach Doc to a warm and upbeat Pop set from the 10s and today.,9/29/2022,1,12:11,28,19,"1328, 3163, 2962",https://open.spotify.com/playlist/77VFHdfuosboLlEajhfquu?si=6f4d0618f079437f,2384,489,"139, 90, 17",boxing,280,662,,1
"Freedom Rock ""Ramblin', Runnin', and Reelin'""","Rewind back to the 70s for this batch of smooth, warm Classic Rock classics with Coach Mark, guaranteed to brighten your smile and lighten your heart.",10/1/2022,1,20:22,33,20,"3167, 847, 311, 1749, 1677",https://open.spotify.com/playlist/35HXrjf5pVHyKRpl3zoiLT,2388,1566,"66, 112, 81, 27, 105",classic,575,,,875
"Rock Hard ""Make It, Don't Fake It""",Coach Dwana is fired up and in turbo mode with this raw-power plow through 00s and 10s Hard Rock and Nu Metal hits.,10/1/2022,3,15:01,32,20,"528, 3161, 2405, 2858",https://open.spotify.com/playlist/5Yql4eIhKFWaiBi1IX31Aw,2387,1512,"60, 142, 69, 104",boxing,575,603,,1
"Meditation ""Perspective""",All that is seen may not be so. Your thoughts respond to your observation but the whole story may not be told. Take a second to stop and recognize your perspective from a given vantage point.,10/1/2022,4,11:36,28,,,,2390,0,,meditation,,,,0
Quick Hits Rock The Classics,Start a Rock 'n' Roll dance party with Coach Doc in this short-form workout comprised of 60s and 70s classics.,10/2/2022,3,8:46,28,20,"2956, 2015",https://open.spotify.com/playlist/303e9xvBIYY6mpIdb9QC7C,2392,1376,"2, 143",classic,371,,,321
Quick Hits Game Time,No messing around with this stomper of a short-form workout with Coach Leanne. Two chunky Hard Rock brawlers that will get you in the zone.,10/2/2022,1,6:44,25,20,"1985, 2333",https://open.spotify.com/playlist/47lj4D7u4ZW62FqZchh3Is,2394,406,"180, 55",classic,164,,,276
Quick Hits Power,Coach Dwana is guiding you to a shiny and loving place with this throwback Rock and Alternative Quick Hits.,10/2/2022,2,10:17,32,,"2453, 2758",https://open.spotify.com/playlist/0MdNYV1UcqDcMs3Wxf2PDk,2393,1113,"70, 18",classic,334,,,373
"Joy ""Greet the Day""","Hello and Good Morning to you, athlete! Get your day off to a joyous start with Coach Mindy with a Pop playlist that is all sunshine and smiles.",10/3/2022,1,14:50,40,19,"2269, 2697, 2370, 838",https://open.spotify.com/playlist/7fBaYmsUFtx2ymUygxjLZg?si=e7d4e21a9e51451e,2399,729,"8, 116, 27, 80",boxing,367,659,,1
Roller Rink ,Lace up those skates and come roll at the rink with Coach Raneir for the debut of our new disco party series Roller Rink! This is your groovy new destination to boogie beneath the disco ball to dance hits from the 70s.,10/3/2022,2,23:27,27,"19, 23","3185, 599, 3184, 3183, 1816, 2920",https://open.spotify.com/playlist/0seP8cF96cNsQhNkgcMpJl?si=24608ad107aa4e1d,2396,3103,"139, 38, 11, 52, 32, 101",classic,954,,,1113
"Retrofit ""It's Your Life""",Don't touch that dial—Coach Dwana is bringing it back to peak 80s and you're gonna love dancing through these New Wave and dancey Pop classics alongside her.,10/4/2022,2,19:27,32,19,"2539, 1232, 3170, 609",https://open.spotify.com/playlist/6m8t1Zk43y6xajZpYfqacO,2397,680,"106, 71, 140, 79",boxing,250,223,,1
"Pros Only ""Forget the Madhouse""","For those who were brave enough to endure ""Pros Only: Welcome to the Madhouse,"" it's time to take it to the next level. Break through your limits with Coach Mark by your side in this ballistic set of amped up Rock from the 00s through today.",10/4/2022,3,24:38:00,33,20,"626, 3112, 3113, 843, 935, 523",https://open.spotify.com/playlist/4O3Od0j2ak4x5IzTRJ8s54,2366,4767,"55, 56, 77, 44, 86, 89",classic,1134,,,604
"Rock The Ages ""Gone for Good""","Strut through this brawny, swaggy Rock workout with Coach Mark that starts in the blusey, gritty 60s and ends up in the sassy, flashy 10s.",10/5/2022,1,23:01,33,20,"425, 1793, 863, 986, 1584, 1792",https://open.spotify.com/playlist/7BGCyS8J7hvuOhOb6kEUMV,2400,1904,"54, 100, 67, 90, 32, 28",classic,607,,,754
"The Drop ""Manos Arriba""",Feel the heat and move with fuego alongside Coach Doc in celebration of Hispanic and Latinx Heritage month. Expect big beats and big smiles as you box your way through current day Electronic music from all across Latin America.,10/5/2022,3,16:43,28,"22, 104","3177, 3175, 3176, 1331, 3174",https://open.spotify.com/playlist/5hVp0N6EQGjkFKhAZaZlSG,2395,1833,"5, 40, 1, 158, 45",boxing,651,498,,1
"Y2K Babyyy ""Lights On!""",Coach Doc has a bundle of the best R&B and Hip Hop from the 00s. Step up and punch in for this lively and vibey tour through the Top 40 of yesteryear.,10/6/2022,1,13:25,28,"19, 21","2310, 2308, 1140",https://open.spotify.com/playlist/1DYMPqRvhxPweeu8AKyiCL,2401,977,"41, 93, 91",boxing,411,564,,1
"Hip Hop You Don't Stop ""Don't Sweat It""",Coach Doc is DJing a classic late-80s and 90s Hip Hop house party with this workout. Some of your favorites that you still rinse today plus a few you might've let slide away—and that ought to come back into the rotation.,10/6/2022,2,22:10,28,21,"3178, 3033, 2374, 2957, 860",https://open.spotify.com/playlist/1dPOoue1prN0HKc4gpeWiX,2425,2056,"118, 92, 103, 35, 101",classic,875,,,1549
"Moment @ Rio De Las Vueltas, Argentina","Glowing skies reflect off majestic peaks and a scenic river at Rio De Las Vueltas in Argentine Patagonia. To enjoy this moment without music, hit the menu button on your left controller to adjust the volume. [Experimental]",10/7/2022,4,10:04,31,,775,,2572,0,161,meditation,,,,0
"Rap-ture ""Turn It Around""",Throw yourself into your feelings and punch your way through with Coach Doc in this emotional and emotive yet lively melodic Hip Hop set of recent hits.,10/7/2022,2,16:59,28,"19, 21","2901, 3142, 3141, 2949",https://open.spotify.com/playlist/6vgUkTOrS9EKxgZQPNeHp9,2379,1405,"6, 48, 123, 65",boxing,549,606,,1
"Abs-o’licious ""No Indecision""","Fill your heart as you work your core with Coach Dwana in this workout that's a bright, flowing string of dancey Pop hits from the last few years.",10/7/2022,3,16:04,32,"19, 22","3187, 345, 2861, 3152",https://open.spotify.com/playlist/2RcZYM3j97BT6nCymwJnaO,2411,2590,"73, 33, 115, 38",classic,755,,,792
"Meditation ""Same Page""",Uniqueness and individuality is everywhere. To find someone on the same page is a blessing and that relationship can only grow if it is watered and cultivated.,10/8/2022,4,5:41,28,,,,2414,0,,meditation,,,,0
"Pump, You Up 90s ""The Music's In You""",Feel expansive and nourish yourself with 90s nostalgia alongside Coach Dwana and this set of Pop Rock ear candy.,10/8/2022,1,23:41,32,"19, 20","3189, 2153, 2396, 1416, 1608",https://open.spotify.com/playlist/464FFryS82IqRdy4x13lhu?si=3b5ddd0ba0fd407d,2413,1996,"165, 141, 87, 94, 99",classic,677,,,928
"Broken Dreams Team ""I Want It Now""","Break out and lose control in this Modern Rock workout set with Coach Mark. See you in the ring, athlete.",10/8/2022,3,14:51,33,20,"2515, 3001, 3188",https://open.spotify.com/playlist/0hdo8HZu6AU95oP2XdUJ8i?si=204e61d8bd754c59,2412,1307,"37, 72, 46",boxing,497,513,,1
"Guided Moment @ Machu Picchu, Peru","Travel to Machu Picchu, Peru, and immerse yourself in the history and traditions of the Inca civilization, alongside your Guide, Silvia Vasquez-Lavado, Peruvian-American mountaineer and author.",10/10/2022,4,6:42,44,,,,2445,0,,meditation,,,,0
"Molten Rock ""For the Legends""",Don't be fooled: Coach Mark's low-intensity Alternative Rock workout is all slammin' sluggers. Swing your way through to a cathartic victory.,10/10/2022,1,22:00,33,20,"3191, 401, 1799, 3190, 1533, 1686",https://open.spotify.com/playlist/4aTq9UOw4bUamFvMc2GSkD,2432,1617,"62, 104, 107, 143, 116, 77",classic,456,,,443
"Game Time ""Go For It""",Get in the game with Coach Mindy as you jab and block your way through an aggressive and amped-up playlist of hip hop that shines as bright as the stadium lights.,10/10/2022,2,17:06,40,21,"3059, 1337, 2334, 3056",https://open.spotify.com/playlist/6hBSev603DiDmJWroXMH7X?si=379be40b00564279,2329,1248,"82, 138, 79, 84",boxing,499,570,,1
Quick Hits Pop Till You Punk,Blow off a little steam with Coach Mindy in this Quick Hit workout featuring Pop Punk favorites from the 00s.,10/9/2022,2,8:03,40,,"1378, 1379",https://open.spotify.com/playlist/63V1gipcfMRHMR6gxwKMgK?si=3943391eb8b64334,2416,560,"53, 95",boxing,234,331,,1
